record_id,timestamp,warehouse_id,zone_id,rack_id,product_id,rfid_read_count,inventory_level,inventory_movement,incoming_items,outgoing_items,inventory_accuracy_pct,forecasted_demand,storage_utilization_pct,storage_allocation_score,available_storage_space_pct,order_queue_length,order_picking_time_min,packing_time_min,order_completion_time_min,conveyor_speed_mps,conveyor_vibration_mmps,motor_temperature_c,equipment_load_pct,energy_consumption_kwh,machine_runtime_hr,sensor_battery_pct,equipment_health_index,maintenance_alert,worker_count,worker_movement_index,forklift_count,forklift_utilization_pct,congestion_level_pct,obstacle_detection,safety_compliance_pct,warehouse_activity_score,temperature_c,humidity_pct,air_quality_index,dust_level_ugm3,lighting_lux,noise_level_db,predicted_equipment_failure,resource_utilization_pct,warehouse_operation_status
8010,2024-02-27 17:39:00,WH_04,Zone_E,RACK_051,PROD_00267,101,378,126,157,82,91.63,373,51.74,80.85,12.85,47,14.25,4.64,21.39,1.35,2.49,74.08,25.6,242.91,17.8,99.22,64.84,Yes,44,0.26,17,31.2,53.52,Detected,88.76,87.06,29.62,63.34,92,24.73,701,36.01,0.54,90.27,Optimized
8011,2024-08-11 20:04:00,WH_07,Zone_C,RACK_077,PROD_00373,138,137,126,154,110,92.96,681,88.22,67.82,35.28,2,14.72,13.02,33.8,3.02,4.81,65.71,88.62,80.58,18.61,86.63,71.6,No,34,0.51,17,65.45,68.67,Not Detected,80.61,35.57,22.07,51.23,59,33.81,360,45.09,0.517,53.02,Optimized
8012,2024-04-12 02:35:00,WH_03,Zone_E,RACK_034,PROD_00501,94,757,298,63,165,96.19,312,57.48,63.26,37.47,46,4.38,6.16,12.92,2.82,3.22,59.53,50.19,535.36,14.64,40.02,59.84,No,45,0.99,10,46.61,4.88,Detected,89.96,96.69,24.65,62.57,113,55.76,374,35.99,0.079,54.25,Optimized
8013,2024-05-19 00:56:00,WH_09,Zone_E,RACK_076,PROD_00142,140,148,159,171,25,91.63,286,91.49,91.73,20.51,51,3.51,4.52,14.9,0.88,1.61,63.97,97.53,621.0,10.59,32.63,79.9,Yes,42,0.77,10,78.74,35.32,Detected,91.73,16.58,33.82,74.88,133,32.14,632,80.06,0.137,90.57,Optimized
8014,2024-01-25 10:55:00,WH_10,Zone_B,RACK_011,PROD_00035,92,36,188,151,117,94.73,97,56.13,79.89,16.9,61,11.76,13.04,32.3,2.9,1.48,85.43,77.45,108.93,21.29,37.11,64.38,No,8,0.95,14,64.33,21.48,Detected,88.14,17.48,19.03,65.8,55,41.05,782,93.1,0.919,92.67,Optimized
8015,2024-10-07 12:30:00,WH_06,Zone_C,RACK_060,PROD_00386,213,139,116,170,126,99.62,439,78.89,60.59,43.32,59,8.24,10.35,21.48,1.96,0.66,62.68,67.9,89.11,11.86,52.2,72.23,Yes,6,0.4,3,33.36,61.05,Detected,74.52,40.77,23.26,37.1,62,28.82,333,56.99,0.647,92.98,Optimized
8016,2024-02-27 07:23:00,WH_09,Zone_D,RACK_070,PROD_00589,98,238,207,113,88,99.33,687,61.87,95.66,57.05,12,16.65,5.24,26.64,2.88,0.62,92.74,55.26,701.75,17.44,84.53,97.44,No,54,0.26,12,47.37,77.46,Detected,81.06,73.93,31.4,46.53,95,14.76,930,40.78,0.73,93.57,Optimized
8017,2024-04-20 20:37:00,WH_10,Zone_D,RACK_025,PROD_00581,95,163,255,64,52,93.46,629,66.05,86.0,59.84,0,15.9,10.36,30.4,2.86,1.75,79.91,77.96,383.0,7.83,52.9,92.85,No,47,0.49,5,79.64,60.03,Detected,88.53,23.15,28.11,69.92,70,53.56,406,79.24,0.075,75.35,Optimized
8018,2024-04-26 08:44:00,WH_07,Zone_A,RACK_074,PROD_00031,233,766,269,158,162,90.72,666,63.55,60.6,45.43,45,12.25,6.76,21.4,1.78,4.13,78.72,96.45,607.65,7.94,88.69,69.05,No,42,0.27,7,54.19,68.41,Not Detected,84.05,99.31,28.72,70.94,139,52.99,799,43.98,0.755,89.55,Optimized
8019,2024-06-26 16:29:00,WH_03,Zone_C,RACK_030,PROD_00114,137,559,10,102,45,99.74,24,67.42,89.91,22.73,51,6.07,12.88,26.33,2.47,3.2,39.05,86.45,133.84,8.84,75.09,83.51,Yes,58,0.25,4,96.41,65.36,Not Detected,87.83,74.86,31.92,37.3,78,35.8,323,61.63,0.077,75.77,Optimized
8020,2024-09-09 09:45:00,WH_10,Zone_C,RACK_008,PROD_00028,59,460,212,17,110,94.11,503,59.73,95.25,5.31,11,1.88,4.57,14.28,3.42,3.18,63.61,92.43,168.77,22.94,33.83,58.12,No,15,0.38,13,62.51,26.36,Not Detected,74.13,54.76,26.16,37.5,140,43.13,813,74.11,0.948,64.24,Optimized
8021,2024-10-24 10:22:00,WH_06,Zone_F,RACK_073,PROD_00062,36,681,129,4,104,99.98,788,49.13,85.7,53.72,29,3.43,10.88,20.85,3.13,2.84,84.56,87.61,872.08,21.4,97.19,84.46,Yes,20,0.35,16,33.15,56.03,Detected,88.84,29.01,29.15,73.61,126,8.41,907,93.88,0.214,63.09,Optimized
8022,2024-06-15 20:03:00,WH_09,Zone_F,RACK_012,PROD_00313,300,121,24,143,37,96.04,411,46.58,91.05,29.61,6,7.07,10.89,21.31,1.09,4.27,78.77,92.04,865.77,20.4,34.03,71.23,No,8,0.9,11,70.06,27.0,Detected,73.05,14.69,24.02,66.87,74,36.75,897,36.9,0.491,81.18,Optimized
8023,2024-01-18 15:56:00,WH_05,Zone_A,RACK_029,PROD_00308,238,799,209,16,154,95.72,565,49.68,79.29,31.91,35,6.86,12.42,20.3,1.62,1.27,71.59,59.71,80.88,23.63,30.95,63.31,Yes,34,0.47,13,46.77,62.43,Detected,94.08,56.28,18.26,47.29,99,30.7,415,56.35,0.353,77.58,Optimized
8024,2024-05-12 18:26:00,WH_09,Zone_C,RACK_019,PROD_00388,55,180,49,78,174,97.89,187,47.91,65.0,5.41,31,6.87,10.49,23.56,1.1,5.16,29.51,75.35,191.11,11.02,44.81,88.24,Yes,43,0.45,4,25.44,80.81,Detected,98.03,56.73,32.98,44.36,132,46.61,893,87.74,0.99,72.5,Optimized
8025,2024-02-28 03:11:00,WH_03,Zone_E,RACK_049,PROD_00325,50,289,112,43,162,99.06,849,68.39,97.1,40.06,28,3.59,8.89,17.08,3.29,1.62,81.87,96.66,686.89,19.64,58.46,71.8,No,55,0.29,5,56.52,64.28,Detected,86.38,10.36,23.41,43.8,38,56.93,621,57.83,0.045,88.91,Optimized
8026,2024-02-18 05:29:00,WH_08,Zone_C,RACK_004,PROD_00293,47,506,254,108,94,97.61,696,93.82,71.29,28.31,59,3.08,10.8,15.81,2.01,3.46,78.89,93.5,419.31,5.36,51.26,76.19,Yes,10,0.87,7,57.17,90.8,Not Detected,76.12,25.73,32.27,45.97,121,23.48,869,62.85,0.624,82.45,Optimized
8027,2024-04-10 06:27:00,WH_03,Zone_D,RACK_028,PROD_00002,100,787,244,129,156,90.94,270,93.63,60.26,58.86,38,5.48,7.04,19.62,1.62,5.37,72.96,44.01,605.32,20.08,67.56,68.96,No,48,0.84,18,82.34,47.79,Detected,72.31,28.02,29.23,70.65,68,57.28,750,87.28,0.12,91.69,Optimized
8028,2024-09-20 22:30:00,WH_04,Zone_B,RACK_080,PROD_00328,210,460,280,113,113,96.89,679,49.16,97.08,35.99,30,7.23,6.61,14.98,2.91,1.16,49.47,48.05,545.18,17.51,86.72,79.79,Yes,19,0.48,8,36.89,25.2,Not Detected,90.91,60.61,29.52,60.3,95,12.77,682,79.96,0.237,84.37,Optimized
8029,2024-08-24 22:09:00,WH_08,Zone_D,RACK_033,PROD_00326,297,685,276,119,158,99.06,84,74.2,63.69,39.97,40,8.01,13.91,26.77,2.4,3.84,45.71,36.13,335.26,23.2,83.7,55.6,Yes,11,0.4,17,90.1,24.42,Not Detected,73.71,90.0,18.74,61.26,73,14.47,608,63.05,0.114,53.61,Optimized
8030,2024-10-23 13:22:00,WH_04,Zone_B,RACK_061,PROD_00392,218,460,174,90,89,99.43,31,55.56,67.13,27.69,56,11.5,13.94,33.16,1.25,1.12,52.2,28.94,546.31,18.96,86.38,86.53,No,40,0.53,9,79.43,25.51,Detected,95.93,91.22,28.1,49.61,27,32.71,794,45.75,0.916,73.34,Optimized
8031,2024-08-26 03:46:00,WH_02,Zone_E,RACK_040,PROD_00549,163,252,268,27,125,97.59,385,51.47,95.58,23.46,24,2.04,12.78,19.11,0.88,2.97,85.54,53.5,593.29,18.41,84.02,81.89,Yes,51,0.58,8,90.1,43.72,Detected,92.11,11.74,21.69,46.17,41,9.52,875,39.17,0.833,65.01,Optimized
8032,2024-07-03 11:47:00,WH_07,Zone_F,RACK_023,PROD_00147,226,327,29,35,106,98.88,819,55.46,74.47,13.27,40,6.2,12.28,23.12,2.8,0.65,78.12,88.95,288.55,17.42,87.34,61.53,Yes,19,0.72,1,48.99,36.55,Not Detected,83.23,50.02,27.68,40.18,100,41.42,415,39.02,0.134,69.63,Optimized
8033,2024-10-24 13:03:00,WH_06,Zone_F,RACK_063,PROD_00308,270,346,240,146,4,90.88,532,60.47,72.02,34.18,9,14.12,12.14,33.37,0.72,0.28,84.21,29.88,115.23,16.72,89.85,77.77,Yes,49,0.32,14,35.11,96.19,Not Detected,84.48,28.58,23.89,57.5,57,25.32,819,86.55,0.458,85.21,Optimized
8034,2024-10-28 01:15:00,WH_04,Zone_C,RACK_055,PROD_00245,256,556,176,3,45,90.39,841,57.1,70.2,33.65,51,12.97,14.84,30.0,1.54,0.98,74.92,46.69,702.56,20.9,72.97,88.88,No,34,0.3,1,87.11,92.46,Not Detected,76.85,64.48,20.46,72.29,90,37.88,536,74.76,0.547,71.37,Optimized
8035,2024-03-16 08:34:00,WH_01,Zone_C,RACK_021,PROD_00431,185,569,59,80,124,91.32,445,77.78,76.4,11.29,36,8.1,5.04,15.9,1.36,0.81,49.79,80.99,878.9,12.24,51.79,81.59,Yes,12,0.39,6,42.57,39.82,Not Detected,75.23,54.07,25.99,43.4,86,29.72,708,71.41,0.783,62.21,Optimized
8036,2024-08-21 17:19:00,WH_05,Zone_D,RACK_042,PROD_00543,284,478,287,44,154,92.5,143,62.91,75.93,27.89,37,15.16,8.21,25.24,2.77,4.66,67.58,91.66,834.41,15.75,88.4,93.42,No,43,0.48,15,81.25,86.35,Detected,95.36,77.94,20.04,37.93,71,50.03,825,94.46,0.639,74.26,Optimized
8037,2024-10-26 12:24:00,WH_09,Zone_E,RACK_055,PROD_00472,70,152,31,118,123,91.47,480,49.03,92.13,45.66,23,3.72,6.32,15.31,0.81,4.83,87.84,60.9,606.72,6.84,73.59,90.76,No,41,0.59,13,76.46,29.67,Detected,97.85,87.62,21.09,52.49,21,29.75,930,51.32,0.157,70.37,Optimized
8038,2024-12-28 05:38:00,WH_09,Zone_B,RACK_025,PROD_00118,220,757,135,36,20,99.96,27,78.79,92.65,34.59,49,16.67,9.43,30.08,2.35,4.22,40.05,43.94,84.18,20.04,53.44,95.34,Yes,32,0.72,12,42.45,8.8,Not Detected,81.77,70.18,19.34,51.64,108,40.74,457,67.38,0.712,66.8,Optimized
8039,2024-08-15 22:46:00,WH_01,Zone_B,RACK_006,PROD_00378,194,81,43,53,54,96.56,658,79.88,85.56,46.07,38,5.37,9.37,20.51,1.52,1.68,62.15,66.55,750.56,6.6,75.18,73.74,No,9,0.79,1,34.05,88.22,Not Detected,89.0,94.25,20.97,44.2,34,40.52,916,57.97,0.832,75.81,Optimized
8040,2024-12-21 12:06:00,WH_09,Zone_B,RACK_038,PROD_00160,165,184,103,152,134,92.39,700,69.06,77.28,13.55,16,8.07,10.54,22.42,0.79,4.6,54.79,58.76,279.22,14.58,58.67,66.3,No,39,0.86,15,76.52,51.16,Detected,71.19,54.27,29.48,71.0,43,58.67,565,64.41,0.748,77.09,Optimized
8041,2024-01-22 04:57:00,WH_03,Zone_A,RACK_005,PROD_00465,71,718,74,61,41,92.77,784,67.55,98.59,12.48,31,4.16,14.64,21.11,2.86,2.66,63.19,36.71,223.78,20.29,91.12,69.64,Yes,34,0.27,11,69.56,61.67,Detected,76.15,43.25,32.23,57.56,34,31.3,417,42.39,0.56,73.85,Optimized
8042,2024-08-05 17:21:00,WH_04,Zone_D,RACK_003,PROD_00511,248,368,223,87,65,92.08,679,74.46,78.95,25.46,3,6.46,2.94,13.1,2.36,4.83,33.63,87.88,416.45,7.57,84.61,78.28,Yes,50,0.66,5,86.06,94.33,Detected,86.64,92.61,22.98,65.23,74,56.68,305,93.25,0.76,64.3,Optimized
8043,2024-09-01 18:28:00,WH_06,Zone_B,RACK_062,PROD_00023,202,853,123,127,80,91.46,866,76.3,61.53,19.48,22,17.49,7.84,30.52,2.77,2.75,69.79,78.72,598.84,5.93,72.07,98.51,No,26,0.36,3,42.56,90.8,Detected,91.87,59.88,23.99,48.34,118,22.97,821,46.75,0.908,97.7,Optimized
8044,2024-01-16 03:52:00,WH_05,Zone_F,RACK_042,PROD_00420,151,333,43,126,1,94.17,399,49.51,73.12,15.86,44,7.02,12.25,27.08,1.65,5.42,29.12,38.0,880.15,21.76,82.81,85.2,No,26,0.36,8,82.74,20.13,Not Detected,78.98,18.59,21.89,73.69,139,37.93,487,48.46,0.313,76.88,Optimized
8045,2024-03-16 08:59:00,WH_09,Zone_B,RACK_054,PROD_00096,147,178,59,43,84,91.03,482,54.77,89.4,35.52,61,2.09,13.08,21.66,1.55,4.73,81.02,58.45,656.17,23.17,84.61,70.39,Yes,58,0.25,4,26.24,57.64,Not Detected,86.28,48.03,28.76,35.03,144,51.85,976,56.33,0.037,52.24,Optimized
8046,2024-09-20 10:42:00,WH_10,Zone_C,RACK_074,PROD_00359,101,515,32,32,32,90.52,747,58.84,98.77,27.31,2,3.77,4.92,10.12,1.85,0.8,80.76,65.9,734.14,19.92,90.84,96.78,Yes,43,0.71,18,98.15,91.6,Not Detected,82.99,34.83,24.35,44.98,122,27.16,322,54.05,0.813,85.5,Optimized
8047,2024-08-20 00:11:00,WH_06,Zone_F,RACK_010,PROD_00261,231,179,155,109,169,99.0,93,54.85,93.64,22.82,46,18.0,10.91,34.53,1.44,0.97,46.79,48.84,733.83,12.71,90.29,73.18,Yes,48,0.84,8,99.8,2.35,Not Detected,92.11,64.54,25.31,74.39,122,59.59,341,70.11,0.728,53.54,Optimized
8048,2024-04-06 14:52:00,WH_03,Zone_A,RACK_018,PROD_00034,290,310,190,49,77,91.23,488,93.39,84.93,49.51,16,15.33,4.74,23.78,0.74,1.71,84.78,64.34,847.54,21.33,63.19,55.88,No,54,0.88,5,78.21,7.86,Not Detected,77.59,66.62,24.65,36.04,127,12.31,996,64.25,0.528,78.59,Optimized
8049,2024-02-23 22:26:00,WH_09,Zone_C,RACK_008,PROD_00117,111,246,281,44,56,92.77,499,58.85,81.18,19.19,50,10.75,5.56,21.94,2.85,2.87,61.8,52.69,752.57,7.43,27.74,88.96,Yes,54,0.53,18,50.49,66.98,Detected,94.45,87.85,26.97,54.87,124,42.03,570,63.73,0.104,69.61,Optimized
8050,2024-08-19 13:20:00,WH_02,Zone_E,RACK_067,PROD_00350,137,597,206,130,95,99.09,522,88.9,94.24,50.41,11,17.35,13.73,35.37,1.55,0.13,38.93,79.08,88.15,23.49,80.25,70.73,No,58,0.72,16,88.34,52.86,Detected,84.11,73.37,19.05,73.37,34,39.89,751,83.06,0.969,69.19,Optimized
8051,2024-08-23 02:38:00,WH_09,Zone_A,RACK_028,PROD_00329,208,269,34,35,152,91.95,520,70.33,76.35,9.99,4,11.09,4.36,19.01,3.48,0.76,56.49,82.43,223.1,20.32,50.62,90.57,No,59,0.41,14,95.54,80.61,Not Detected,85.83,44.01,32.36,49.78,41,43.54,350,55.2,0.423,98.08,Optimized
8052,2024-05-12 15:34:00,WH_08,Zone_B,RACK_012,PROD_00557,105,332,106,61,131,91.62,230,77.71,84.28,12.29,1,16.49,14.78,33.93,1.4,4.99,45.42,25.41,939.37,19.59,48.78,55.84,Yes,33,0.65,1,31.79,67.52,Not Detected,82.32,71.36,31.01,41.45,40,39.87,812,58.98,0.957,72.7,Optimized
8053,2024-01-08 15:32:00,WH_03,Zone_E,RACK_029,PROD_00433,15,484,277,105,144,94.23,108,93.24,85.39,47.93,13,6.9,13.84,24.38,2.96,4.67,26.93,68.68,721.47,16.07,82.45,58.56,Yes,40,0.83,4,51.77,22.52,Detected,97.17,74.45,32.94,48.14,140,58.35,996,65.57,0.869,55.6,Optimized
8054,2024-12-12 09:29:00,WH_04,Zone_A,RACK_006,PROD_00033,292,347,256,126,86,98.86,823,93.15,99.19,47.03,21,16.21,9.41,30.02,2.38,2.42,28.22,38.26,903.43,10.95,58.18,82.09,Yes,41,0.61,18,65.85,16.94,Detected,76.12,89.15,28.49,47.99,21,44.62,406,53.47,0.081,71.61,Optimized
8055,2024-01-17 16:01:00,WH_10,Zone_B,RACK_003,PROD_00142,11,218,281,51,30,95.91,75,95.74,64.67,12.24,40,3.28,13.24,21.2,0.86,5.34,46.45,82.5,511.14,6.97,35.4,89.62,Yes,6,0.45,10,58.6,19.87,Not Detected,93.27,71.23,27.44,52.15,55,12.97,574,63.41,0.201,96.97,Optimized
8056,2024-04-15 09:20:00,WH_07,Zone_B,RACK_002,PROD_00505,51,506,119,47,101,94.47,750,47.68,93.65,50.87,62,10.63,2.11,20.26,0.78,3.01,72.1,71.29,535.75,6.2,42.45,72.4,No,41,0.58,7,76.95,69.15,Detected,86.54,18.39,18.85,60.89,62,32.57,491,71.21,0.976,60.6,Optimized
8057,2024-11-07 02:23:00,WH_01,Zone_C,RACK_045,PROD_00481,12,190,106,54,56,97.1,813,47.35,87.16,32.52,21,15.63,10.35,28.77,3.06,1.37,41.12,89.66,264.4,19.06,90.91,57.92,Yes,44,0.34,17,92.16,31.72,Detected,86.18,10.23,25.28,69.78,138,56.09,995,71.76,0.224,55.61,Optimized
8058,2024-04-14 23:01:00,WH_03,Zone_D,RACK_078,PROD_00048,224,693,20,58,38,97.63,106,63.37,88.79,35.39,35,6.02,8.6,18.31,1.91,2.03,29.4,90.23,498.87,18.18,82.68,65.45,No,27,0.35,12,32.22,53.77,Detected,91.96,45.75,24.23,50.96,120,49.94,649,84.54,0.354,68.53,Optimized
8059,2024-12-06 23:00:00,WH_05,Zone_D,RACK_078,PROD_00514,294,730,82,147,64,96.3,869,87.77,65.77,9.26,29,1.65,11.88,16.26,0.77,3.08,71.09,20.23,187.06,20.79,37.28,72.51,Yes,15,0.79,5,59.41,88.76,Not Detected,96.85,97.32,33.35,64.58,139,54.02,581,73.23,0.272,53.03,Optimized
8060,2024-11-02 17:02:00,WH_01,Zone_C,RACK_078,PROD_00159,203,417,286,107,20,97.49,32,83.99,87.04,10.3,55,1.83,11.8,18.97,1.06,5.36,45.31,47.84,303.63,7.67,82.52,93.72,Yes,31,0.58,15,49.82,5.37,Not Detected,98.83,34.26,22.78,74.42,22,45.29,488,67.0,0.659,57.36,Optimized
8061,2024-07-25 01:13:00,WH_10,Zone_A,RACK_050,PROD_00568,234,694,180,122,48,97.29,190,53.7,73.99,21.82,23,6.0,7.34,19.38,0.96,2.98,50.03,53.71,240.74,19.58,26.34,99.57,Yes,50,0.43,10,66.14,86.43,Not Detected,81.65,14.38,31.19,55.21,50,13.37,558,92.18,0.809,53.4,Optimized
8062,2024-04-12 19:00:00,WH_03,Zone_B,RACK_057,PROD_00410,77,669,66,38,58,98.48,515,95.27,68.68,37.45,29,10.93,5.28,19.09,2.68,1.43,50.96,53.63,108.82,14.97,67.13,58.7,Yes,14,0.23,12,40.35,90.68,Detected,84.86,52.4,23.04,38.27,69,19.96,696,55.25,0.165,79.64,Optimized
8063,2024-08-02 05:44:00,WH_05,Zone_E,RACK_036,PROD_00034,264,101,215,107,101,90.66,96,91.71,93.97,4.08,2,5.48,2.12,11.95,0.83,0.2,49.34,70.72,111.17,16.13,51.04,89.67,No,36,0.73,10,84.34,29.31,Detected,87.01,93.57,23.96,48.7,146,17.8,760,80.86,0.285,75.68,Optimized
8064,2024-02-02 03:06:00,WH_05,Zone_C,RACK_042,PROD_00085,150,701,166,102,164,98.74,136,46.03,92.32,51.64,65,15.38,13.72,35.54,3.06,3.6,84.01,95.23,246.29,7.14,89.68,96.7,Yes,53,0.41,6,55.87,25.11,Detected,94.16,49.89,19.95,48.77,109,48.21,329,54.37,0.929,73.34,Optimized
8065,2024-01-17 02:01:00,WH_07,Zone_E,RACK_046,PROD_00261,111,338,239,86,122,90.24,742,53.62,87.39,27.93,47,12.5,14.8,30.52,3.2,0.26,83.21,81.03,531.12,17.77,77.48,60.17,Yes,30,0.25,14,67.09,22.83,Not Detected,82.96,77.35,32.09,60.89,66,15.71,339,69.53,0.668,65.67,Optimized
8066,2024-10-23 02:10:00,WH_02,Zone_D,RACK_058,PROD_00189,153,471,104,83,78,97.72,556,76.34,79.11,4.97,3,8.4,9.47,24.38,3.09,1.13,41.89,69.43,600.92,16.3,41.28,99.27,No,53,0.77,14,25.69,19.52,Detected,77.51,53.86,30.63,55.29,48,56.29,910,45.84,0.506,72.55,Optimized
8067,2024-06-26 04:48:00,WH_01,Zone_F,RACK_019,PROD_00476,243,883,35,87,118,92.2,172,77.0,74.49,40.34,8,15.05,2.38,19.51,2.66,2.05,26.75,90.26,226.11,12.19,62.06,62.99,No,20,0.32,10,24.94,59.32,Detected,83.2,59.22,26.07,58.36,94,21.53,786,52.47,0.702,62.97,Optimized
8068,2024-01-04 04:26:00,WH_08,Zone_F,RACK_064,PROD_00125,241,200,59,101,54,90.18,720,64.03,70.32,45.53,9,7.05,9.58,18.86,3.42,4.26,42.7,78.3,742.82,18.85,57.8,75.2,No,5,0.68,9,41.61,54.88,Not Detected,92.66,23.38,30.89,60.15,60,7.65,880,51.78,0.856,85.67,Optimized
8069,2024-10-15 13:33:00,WH_06,Zone_B,RACK_050,PROD_00433,162,115,208,36,168,97.05,379,50.39,71.39,26.37,51,9.52,7.77,22.92,1.86,5.23,77.07,43.33,222.74,18.85,47.47,84.39,Yes,21,0.29,14,27.24,5.83,Detected,71.47,35.9,24.07,54.4,149,5.84,591,46.32,0.651,88.28,Optimized
8070,2024-10-14 07:07:00,WH_03,Zone_D,RACK_078,PROD_00276,143,159,119,50,92,98.94,838,94.22,85.76,47.19,58,9.89,9.92,25.74,0.88,1.92,28.96,54.79,765.06,19.57,84.75,82.81,No,42,0.68,11,27.23,77.49,Not Detected,84.67,42.74,26.55,58.88,100,27.49,672,52.99,0.422,53.7,Optimized
8071,2024-02-03 13:06:00,WH_02,Zone_D,RACK_063,PROD_00176,42,501,70,104,6,95.17,615,46.13,97.58,54.34,39,13.14,3.97,18.25,1.01,2.8,69.83,90.54,331.93,9.78,74.71,82.59,No,41,0.23,4,98.26,26.51,Detected,74.09,15.77,30.51,50.59,46,35.31,866,53.11,0.877,85.42,Optimized
8072,2024-09-17 23:26:00,WH_07,Zone_B,RACK_061,PROD_00212,274,821,117,102,92,96.21,558,47.66,74.64,35.52,57,17.51,7.36,25.98,2.21,5.29,75.91,69.96,641.39,8.7,73.06,60.18,No,24,0.2,14,31.22,56.88,Detected,88.33,80.81,23.17,41.98,134,28.27,680,52.36,0.943,83.48,Optimized
8073,2024-07-03 15:50:00,WH_01,Zone_F,RACK_003,PROD_00385,238,833,49,171,41,94.67,737,60.16,89.62,37.85,59,16.41,13.17,34.55,1.48,5.44,26.64,32.9,488.33,8.76,29.06,71.31,Yes,43,0.23,9,59.25,55.52,Not Detected,78.72,50.85,24.98,71.26,124,40.25,429,69.95,0.278,72.6,Optimized
8074,2024-01-19 20:02:00,WH_08,Zone_A,RACK_025,PROD_00101,288,690,295,106,30,95.89,89,65.33,67.24,16.83,58,16.89,8.1,26.68,0.74,0.13,32.98,35.66,727.18,21.32,26.9,84.57,No,35,0.45,14,50.97,56.64,Not Detected,75.97,78.61,33.43,70.14,39,52.16,448,70.62,0.401,54.48,Optimized
8075,2024-11-29 15:00:00,WH_01,Zone_C,RACK_057,PROD_00262,13,220,118,151,126,92.58,701,75.41,92.0,22.2,18,12.75,3.45,19.77,1.22,2.88,87.52,53.8,330.78,5.17,58.83,86.43,Yes,42,0.47,14,88.62,20.91,Not Detected,87.34,52.53,27.25,55.65,75,54.18,880,76.32,0.932,91.95,Optimized
8076,2024-09-03 10:26:00,WH_06,Zone_D,RACK_060,PROD_00366,168,204,123,142,27,96.11,202,47.28,94.24,40.33,14,6.16,13.08,24.49,2.24,1.96,35.17,48.02,692.65,14.5,63.07,63.39,No,33,0.28,5,54.99,83.38,Detected,95.97,89.72,33.07,51.67,127,54.09,307,60.76,0.108,79.67,Optimized
8077,2024-12-30 23:10:00,WH_01,Zone_A,RACK_074,PROD_00202,102,573,56,24,25,94.27,89,46.35,86.36,37.79,16,10.15,9.96,23.38,3.01,2.58,75.99,45.58,655.79,11.6,49.12,58.42,No,34,0.92,10,70.98,68.74,Detected,95.15,20.26,28.61,58.01,140,58.29,338,69.06,0.415,89.36,Optimized
8078,2024-02-23 01:53:00,WH_01,Zone_B,RACK_040,PROD_00195,299,756,299,164,161,90.61,179,55.29,85.08,26.02,59,14.82,8.83,24.76,1.14,0.84,70.47,43.25,176.71,13.36,81.18,56.84,No,20,0.6,14,21.1,56.73,Detected,75.61,12.98,30.76,64.18,136,31.88,470,47.02,0.132,97.67,Optimized
8079,2024-12-09 12:04:00,WH_03,Zone_B,RACK_044,PROD_00366,65,292,299,70,123,99.53,87,95.11,69.83,18.18,42,7.6,13.7,24.42,1.33,4.56,77.0,95.59,523.71,23.33,45.34,70.82,Yes,34,0.83,7,60.82,71.53,Not Detected,79.66,18.6,19.16,72.4,41,47.8,533,45.57,0.884,75.82,Optimized
8080,2024-12-03 14:38:00,WH_03,Zone_B,RACK_071,PROD_00188,179,548,74,4,3,90.84,396,96.57,91.95,7.2,52,7.89,6.46,15.83,2.86,4.55,33.31,21.71,836.73,22.88,50.09,89.72,Yes,16,0.82,7,43.73,83.86,Detected,70.03,28.46,31.96,70.37,125,44.39,820,45.8,0.236,74.88,Optimized
8081,2024-12-15 07:34:00,WH_04,Zone_E,RACK_003,PROD_00454,16,178,124,50,156,91.05,189,72.02,98.84,13.91,26,4.33,14.74,21.55,1.5,0.56,64.95,39.62,340.86,15.23,96.57,56.2,Yes,22,0.94,17,30.2,16.65,Not Detected,71.55,83.59,22.54,54.39,86,10.67,327,76.89,0.663,64.08,Optimized
8082,2024-01-16 02:49:00,WH_04,Zone_B,RACK_067,PROD_00242,93,873,93,63,127,97.27,377,53.72,91.33,20.28,58,8.75,14.16,29.19,2.19,1.98,74.66,88.57,896.59,5.35,27.26,83.43,No,18,0.72,18,49.7,37.61,Detected,89.62,82.72,24.03,46.81,40,22.32,960,80.61,0.973,86.61,Optimized
8083,2024-09-21 04:43:00,WH_06,Zone_B,RACK_041,PROD_00217,153,381,125,155,74,92.47,323,89.68,79.14,58.39,58,2.57,5.86,11.95,2.95,1.51,59.74,44.19,95.25,11.69,41.97,72.81,No,39,0.91,16,63.52,67.45,Detected,70.34,62.7,30.94,52.98,80,39.86,558,81.73,0.301,97.41,Optimized
8084,2024-12-24 15:56:00,WH_07,Zone_A,RACK_035,PROD_00433,184,22,34,37,107,96.49,604,95.83,73.28,22.81,27,12.96,5.95,23.96,0.76,0.83,54.36,69.91,118.65,22.37,63.43,67.92,Yes,26,0.83,7,33.82,44.52,Not Detected,85.53,57.13,24.24,70.95,129,33.18,747,90.24,0.299,78.26,Optimized
8085,2024-01-26 17:42:00,WH_08,Zone_C,RACK_071,PROD_00480,221,144,101,34,27,90.28,159,93.22,66.07,32.37,70,16.58,7.19,27.84,1.23,4.51,50.86,65.42,454.4,23.8,48.22,83.78,Yes,28,0.82,15,26.3,94.99,Detected,70.76,63.41,32.7,53.87,21,36.35,522,82.58,0.149,85.64,Optimized
